price_date,sentiment_score,ret_cs_std,ret_cs_mad,ret_mean,n_tickers_returns,coverage_ratio,roll_corr_sent_std_5d,roll_corr_sent_std_10d,roll_corr_sent_std_30d,roll_corr_sent_mad_5d,roll_corr_sent_mad_10d,roll_corr_sent_mad_30d,roll_corr_sent_mean_5d,roll_corr_sent_mean_10d,roll_corr_sent_mean_30d
2025-05-07 00:00:00+00:00,-0.10107221474132665,0.03589437235746203,0.02367463595137287,-0.004600427909624782,7,1.0,0.1995531231877102,0.13620346747912734,-0.024207246492047193,0.10623149177243787,0.09057724514202704,-0.048709253216066443,-0.044638245976150646,-0.0989687175376269,-0.17597167458904373
2025-05-21 00:00:00+00:00,-0.029101206358760456,0.018201089880718595,0.012443313282671549,-0.003452830123026243,7,1.0,0.36645361358486406,0.10836752873131662,0.016333899263274228,0.33880871375691135,0.06253661430331624,-0.010986359831106704,0.4996472258365547,-0.24338951351400132,-0.1632907001807573
2025-06-02 00:00:00+00:00,-0.03919932517902295,0.013685856140187925,0.008750021945036447,0.012231991894613133,7,1.0,0.1500978298791481,0.0949839736765384,0.013295116255371569,0.08545256013506866,0.022458666937454602,-0.021822069808389927,0.5513070206657482,-0.19869598049267934,-0.15796824439729673
2025-06-04 00:00:00+00:00,-0.064351987314445,0.01949732377872749,0.011316121006344357,-0.00020784098156514347,7,1.0,-0.6548469362081518,0.21789627355945076,0.02481404391667764,-0.6354772649699245,0.11516833892607305,-0.009862176841574612,0.09460647899176039,-0.16467731008134925,-0.16649006130299276
2025-06-09 00:00:00+00:00,0.13339160207887085,0.031164899387653273,0.019324423256439398,0.011466476194809103,7,1.0,0.17279465382841572,0.3930842358634965,0.19519107137989827,0.11955709466600115,0.26507452757258987,0.12721710590008758,0.6584445756234356,-0.14226215058406594,-0.11944623547789275
2025-06-11 00:00:00+00:00,-0.030640157083478496,0.00995068411775001,0.00669608358991534,-0.014318639330991614,7,1.0,0.8199193853955788,0.22586911249697292,0.18629725828826876,0.846147971770331,0.0955627553941879,0.11513916423519914,0.4662018667163499,-0.17033427772338505,-0.13178273414277647
2025-07-03 00:00:00+00:00,-0.17336534238078416,0.008227123083463728,0.006755298232364033,0.0024409738688979873,7,1.0,0.860958094365071,0.5604454876175838,0.22194058822169452,0.8538967578316716,0.49689671939958857,0.14991335208215661,0.31265561413709725,0.4042166909667633,-0.1251609401065804
2025-07-07 00:00:00+00:00,0.16173078745071376,0.008027596981062422,0.006260689027982748,-0.0018005467371859038,7,1.0,0.36587987858933957,0.1995272911673638,0.123264592782441,0.3886008883829798,0.1615509158773084,0.06203970951139501,0.24545952341306643,0.2134491525381728,-0.13253215333858592
2025-07-08 00:00:00+00:00,-0.15394441245203738,0.010354401860229446,0.00848808454148684,-0.0051397087437281275,7,1.0,0.48118302001143176,0.15492310749613344,0.1484227221212338,0.43288362819687004,0.10823314625031595,0.07506211474824802,0.3284063153412983,0.14662549765619737,-0.1108096749114197
2025-07-10 00:00:00+00:00,-0.008331575076411519,0.013140333729492533,0.009541921105690422,0.006562502043943326,7,1.0,-0.0928398876780491,0.12674691870969437,0.14795461644089333,-0.27249526628245285,0.08004847598760047,0.07540151599479299,-0.009435054238692673,0.2747074788314597,-0.10361285341743784
